"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"F-AU-006-043","04_tools/scripts/check/source.mjs","共享配置/包入口","JavaScript源码","0310e45528ec6eb8af27d361314ff336eba6f21b","231","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P2/F-0030","否（若后续升级则重排）","E-AU-006-002/003；environment-gate-replica.csv；F-0030","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P2/F-0030"
"F-AU-006-044","04_tools/scripts/check/generated.mjs","共享配置/生成目录","JavaScript源码","6e051917bbeff013e8e16920e2f41dd25dd07c01","21","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；未发现独立问题"
"F-AU-006-045","04_tools/scripts/build-runtime-config.mjs","共享配置/生成目录","JavaScript源码","93e718c8574613dced0f36e0db864350e72dc1c3","59","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；未发现独立问题"
"F-AU-006-046","04_tools/scripts/build-miniapp-environment.mjs","共享配置/环境契约","JavaScript源码","eb860b10477b66e0e95e09a10c695a8d60c0d0a2","12","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P2/F-0030","否（若后续升级则重排）","E-AU-006-002/003；environment-gate-replica.csv；F-0030","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P2/F-0030"
"F-AU-006-047","04_tools/scripts/release/generate-node-manifests.mjs","共享配置/发布消费者","JavaScript源码","5aeadeb60e1f48d0fcd9e800b63bf77611414dce","86","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；未发现独立问题"
"F-AU-006-048","04_tools/scripts/provisioning/autonode-engine.mjs","共享配置/发布消费者","JavaScript源码","3eaa0a311d8351728faf41b4d16e61b5831dc74a","1154","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P1候选/F-0029"
"F-AU-006-049","04_tools/scripts/provisioning/autonode-production-provider.mjs","共享配置/发布消费者","JavaScript源码","61be0e61a293bf6db3923a98ec7344dc813649e1","1108","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P1候选/F-0029"
"F-AU-006-050","04_tools/scripts/provisioning/autonode-activation-engine.mjs","共享配置/发布消费者","JavaScript源码","10dfd26ba564d67b4ad0f67fa699654a29b7e4ab","585","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P1候选/F-0029"
"F-AU-006-051","02_platform_pingtai/config/cache.yml","共享配置/生成目录","YAML配置","857cae2c105ea4ce81e79936b3966996516db1cb","33","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-007","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","运行配置","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；未发现独立问题"
"F-AU-006-052","02_platform_pingtai/config/capacity.yml","共享配置/生成目录","YAML配置","e6331e2ce127e364f76503b6865f419031ba7be1","59","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-007","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","运行配置","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；未发现独立问题"
"F-AU-006-053","02_platform_pingtai/config/sfl-node-registry.declaration.json","共享配置/SFL节点内核","结构化配置/数据","dd4bd68a834959d44629017ed50fccee38759d2a","314","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P2/F-0032","否（若后续升级则重排）","E-AU-006-006；INV-AU-006-006；F-0032","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P2/F-0032"
"F-AU-006-054","02_platform_pingtai/config/sfl-node-manifests.generated.json","共享配置/SFL节点内核","结构化配置/数据","6dfc30305146b3d8343bb4147ceb11a4d202f0b7","487","自动生成；核对来源、漂移门禁与消费者","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供运行所需生成投影","由列明生成器创建","构建/检查时生成，运行时静态加载","静态配置值","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","运行时常量","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","生成源与运行物分离","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","生成兼容职责，禁止手删","未证明存在可安全替代","否；未满足G3十三项条件","构建/check或运行import首先失败","[FACT] 生成物已核对来源/消费者；不作人工风格评价"
"F-AU-006-055","02_platform_pingtai/config/node-manifests/zhudatuan-l0.json","共享配置/包入口","结构化配置/数据","25f0590aa38ab8522281d104b36dbca69ac6b9f7","207","自动生成；核对来源、漂移门禁与消费者","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供运行所需生成投影","由列明生成器创建","构建/检查时生成，运行时静态加载","静态配置值","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","运行时常量","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","生成源与运行物分离","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","生成兼容职责，禁止手删","未证明存在可安全替代","否；未满足G3十三项条件","构建/check或运行import首先失败","[FACT] 生成物已核对来源/消费者；不作人工风格评价"
"F-AU-006-056","02_platform_pingtai/config/node-manifests/hbbtzn-l1.json","共享配置/包入口","结构化配置/数据","9c76c1e0312982bed596fa0c17d8207196fab581","189","自动生成；核对来源、漂移门禁与消费者","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供运行所需生成投影","由列明生成器创建","构建/检查时生成，运行时静态加载","静态配置值","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","运行时常量","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","生成源与运行物分离","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","生成兼容职责，禁止手删","未证明存在可安全替代","否；未满足G3十三项条件","构建/check或运行import首先失败","[FACT] 生成物已核对来源/消费者；不作人工风格评价"
"F-AU-006-057","01_core_hexin/apps/miniapp/miniprogram/config/Environment.js","共享配置/环境契约","JavaScript源码","759d388366b87535d8784d7b2dbc11d285dae7b3","32","自动生成；核对来源、漂移门禁与消费者","Codex主审","2026-09-14","AU-006","CP-06","P3/F-0033","否（若后续升级则重排）","E-AU-006-007/008；F-0033","是","提供运行所需生成投影","由列明生成器创建","构建/检查时生成，运行时静态加载","静态配置值","仅作本AU反向证据，不代表该外部模块全文件深审","EnvironmentSource/外部JSON","运行时常量","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","生成源与运行物分离","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","生成兼容职责，禁止手删","未证明存在可安全替代","否；未满足G3十三项条件","构建/check或运行import首先失败","[FACT] 生成物已核对来源/消费者；不作人工风格评价"
"F-AU-006-058","01_core_hexin/apps/miniapp/miniprogram/config/RuntimeLimits.js","共享配置/生成目录","JavaScript源码","03b4f8bb0a2f93531758bcbb96adc125dcce0fcd","7","自动生成；核对来源、漂移门禁与消费者","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-007","是","提供运行所需生成投影","由列明生成器创建","构建/检查时生成，运行时静态加载","静态配置值","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","运行时常量","运行配置","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","生成源与运行物分离","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","生成兼容职责，禁止手删","未证明存在可安全替代","否；未满足G3十三项条件","构建/check或运行import首先失败","[FACT] 生成物已核对来源/消费者；不作人工风格评价"
"F-AU-006-059","01_core_hexin/apps/miniapp/miniprogram/config/CachePolicy.js","共享配置/生成目录","JavaScript源码","f1932157ada5a9e93a6e36f9b0223948cbb1fa5b","39","自动生成；核对来源、漂移门禁与消费者","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-007","是","提供运行所需生成投影","由列明生成器创建","构建/检查时生成，运行时静态加载","静态配置值","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","运行时常量","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","生成源与运行物分离","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","生成兼容职责，禁止手删","未证明存在可安全替代","否；未满足G3十三项条件","构建/check或运行import首先失败","[FACT] 生成物已核对来源/消费者；不作人工风格评价"
"F-AU-006-060","01_core_hexin/apps/console/src/shared/config/RuntimeConfig.ts","共享配置/Console运行投影","TypeScript源码","98418fd5d8449aa18314f6bc5462ecddabc3c0a3","138","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","运行配置","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P1候选/F-0029"
"F-AU-006-061","01_core_hexin/apps/console/src/shared/config/AppConfig.ts","共享配置/Console运行投影","TypeScript源码","04f3833e878ae851f9998098ff13a60a47c47016","3","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P1候选/F-0029"
"F-AU-006-062","01_core_hexin/apps/console/src/shell/ScopeShell.tsx","共享配置/Console运行投影","TSX源码","32a9087412facb09f945a03b87c1358fac349f92","280","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P1候选/F-0029"
"F-AU-006-063","01_core_hexin/apps/console/src/route/SessionLoader.ts","共享配置/Console运行投影","TypeScript源码","dbee3a9f327de752a1de32a07ceb0ef2800ad574","430","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P1候选/F-0029"
