"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"FILE-AU-007-062","01_core_hexin/packages/sdk/src/operations/extension.ts","SDK生成面","TypeScript源码","e78660d74f5919e0b8034f69ff8de300b05005bf","31","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-063","01_core_hexin/packages/sdk/src/operations/finance.ts","SDK生成面","TypeScript源码","1f63e540c4131befb51d7928d8f7b26989cd3ad9","317","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-064","01_core_hexin/packages/sdk/src/operations/fulfillment.ts","SDK生成面","TypeScript源码","aed4b5718d8b476ac09b67c7c99d8af658ed4353","64","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-065","01_core_hexin/packages/sdk/src/operations/identity.ts","SDK生成面","TypeScript源码","2ddd771a8efbb86cab23025cccee46257e0502fa","284","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-066","01_core_hexin/packages/sdk/src/operations/inventory.ts","SDK生成面","TypeScript源码","782be5656e1619711d39ab483a735081710f6744","53","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-067","01_core_hexin/packages/sdk/src/operations/invoice.ts","SDK生成面","TypeScript源码","3925e43f34b76931112e115d59b7f97c7be022aa","108","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-068","01_core_hexin/packages/sdk/src/operations/marketing.ts","SDK生成面","TypeScript源码","928f9f3512853de9fee1386f804bd51a89844fd3","31","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-069","01_core_hexin/packages/sdk/src/operations/member.ts","SDK生成面","TypeScript源码","6c899d31a5921474b40bd91ecbb14775ed01f4e2","207","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-070","01_core_hexin/packages/sdk/src/operations/notification.ts","SDK生成面","TypeScript源码","274b9e59812f677ff2e6d75727fe0426063e81e1","108","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-071","01_core_hexin/packages/sdk/src/operations/observability.ts","SDK生成面","TypeScript源码","32cc1f13355969e6708a89c9bd2b83521f66909b","42","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-072","01_core_hexin/packages/sdk/src/operations/order.ts","SDK生成面","TypeScript源码","1915efb9cde14c34b1b173192f561c3fa0336015","119","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-073","01_core_hexin/packages/sdk/src/operations/organization.ts","SDK生成面","TypeScript源码","e666d48d705118f293479d45305f290298704660","53","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-074","01_core_hexin/packages/sdk/src/operations/partner.ts","SDK生成面","TypeScript源码","671c6b3717ff1fd2ef0e5236f518584a97aac3d5","119","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-075","01_core_hexin/packages/sdk/src/operations/payment.ts","SDK生成面","TypeScript源码","96cf5538290cff55069eacdec865eb07a3dc54fc","86","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-076","01_core_hexin/packages/sdk/src/operations/pricing.ts","SDK生成面","TypeScript源码","ef026720a0951685b27d511d0f3b4a72519eeff9","53","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-077","01_core_hexin/packages/sdk/src/operations/provisioning.ts","SDK生成面","TypeScript源码","1753e009d47f6025839c7c060f45bef7fe411306","42","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-078","01_core_hexin/packages/sdk/src/operations/qualification.ts","SDK生成面","TypeScript源码","b19c6d3f596ec7985bc6e3034b92aff0464c56b3","53","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-079","01_core_hexin/packages/sdk/src/operations/referral.ts","SDK生成面","TypeScript源码","357df4b16da27dface55ff67f2fafd7d78f1ff8b","185","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-080","01_core_hexin/packages/sdk/src/operations/reporting.ts","SDK生成面","TypeScript源码","73ff696c0b5238685b1be0c18d7187cbe19ca5a1","130","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
