文件编号,路径,所属模块,文件类型,基线 blob SHA,物理行数,审阅范围,审阅者,审阅日期,审计单元,检查点,风险等级,是否二次复核,详细记录,覆盖清单同步,1 存在理由,2 创建或加载者,3 加载条件,4 导出内容,5 导出消费者,6 输入,7 输出,8 状态读写,9 数据库读写,10 网络调用,11 事件,12 环境变量,13 用户权限依赖,14 运行环境依赖,15 初始化副作用,16 模块加载副作用,17 注册职责,18 测试生产差异,19 资源释放,20 失败恢复,21 对应测试,22 测试可信度,23 对应文档,24 文档准确性,25 兼容职责,26 等价重复实现,27 可否独立删除,28 删除首个失败点,29 最终结论与置信度
FILE-AU-008-081,01_core_hexin/apps/miniapp/miniprogram/app.js,Miniapp generated surface,CommonJS JavaScript,93c9198823fb66ff057cf5ec551ce884469b1f1f,9,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0006）/P3（F-0043）,否（若后续升级则重排）,E-AU-008-014,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-082,01_core_hexin/apps/storefront-web/src/services/canonicalApiClient.ts,Storefront generated SDK consumer,TypeScript源码,84461d31063126cf20f635d026edc11030798f55,116,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-003/004,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,browser fetch,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,deadline finally dispose,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-083,01_core_hexin/packages/config/src/SflNodeRegistry.ts,SFL node declaration,TypeScript源码,47851a4e161efae1d1ac71e58d9b8de00a1f9ab9,181,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0032）,否（若后续升级则重排）,E-AU-008-003/004,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-084,01_core_hexin/packages/contract/package.json,Contract generated/public surface,JSON,5a601596a7c0a72fba3147aaa8208e35e1e9d567,31,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-003/004,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-085,01_core_hexin/packages/contract/src/OperationCatalog.ts,Contract generated/public surface,TypeScript源码,e463a214088eb9e52e508b5720c50ae5a0c2980b,27,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-003/010,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-086,01_core_hexin/packages/contract/src/VoucherTargetContract.test.ts,Contract generated/public surface,TypeScript测试,a7eb76eb324702316e70565aa768bcb19cec34fe,128,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-003/004,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,测试/mock或下游调用；本文件不直接建立线上连接,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,本文件自身为测试；用例见tests.csv,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-087,01_core_hexin/services/commerce/src/app/modules.ts,Commerce HTTP/runtime composition,TypeScript源码,d1d515f28fbc20fc09b89cc82449475037cbae1e,47,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-011,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-088,01_core_hexin/services/commerce/src/bootstrap/ApiBootstrap.ts,Commerce HTTP/runtime composition,TypeScript源码,29e581723a32d88e46f688090e3de83054215ebc,100,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-003/004,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-089,01_core_hexin/services/commerce/src/bootstrap/DefinedModule.ts,Commerce HTTP/runtime composition,TypeScript源码,42a887026f53765c5356df892ae52facbb7a7e3e,43,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-003/010,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,注册/筛选/冻结HTTP Operation路由,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-090,01_core_hexin/services/commerce/src/bootstrap/RouteRegistry.test.ts,Commerce HTTP/runtime composition,TypeScript测试,1ae1ff6b6c94bd72fa94754883126f18758aff40,16,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-003/010,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,测试/mock或下游调用；本文件不直接建立线上连接,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,注册/筛选/冻结HTTP Operation路由,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,本文件自身为测试；用例见tests.csv,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-091,01_core_hexin/services/commerce/src/bootstrap/RouteRegistry.ts,Commerce HTTP/runtime composition,TypeScript源码,e4aa1d95c5a049d4f5099688c418c5e227b98101,70,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-003/010,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,注册/筛选/冻结HTTP Operation路由,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-092,01_core_hexin/services/commerce/src/foundation/infrastructure/RuntimeEventPublisher.ts,Commerce HTTP/runtime composition,TypeScript源码,8cb857f288f2ac42cbed40f3449adccb6ce83251,28,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0032/F-0039）,否（若后续升级则重排）,E-AU-008-011,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,runtime.inbox/job事务,无直接网络，或仅在被调用的应用/发布流程中产生,Event type/version/handler或runtime job链；见communications.csv,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,声明或消费事件handler registry,正式测试因依赖缺失未加载；已人工评估oracle,rollback/finally release DB client,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-093,01_core_hexin/services/commerce/src/foundation/security/GovernanceResolver.test.ts,Commerce HTTP/runtime composition,TypeScript测试,83be86414cb9e611bd08a5e1287f3f21103a6e7b,145,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,未发现独立问题,否（若后续升级则重排）,E-AU-008-012,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,测试/mock或下游调用；本文件不直接建立线上连接,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,本文件自身为测试；用例见tests.csv,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
FILE-AU-008-094,01_core_hexin/services/commerce/tests/event/Event.test.ts,Commerce HTTP/runtime composition,TypeScript测试,0507c1a67096b3d1436436d4dcc3d6c95c67b56a,62,关键入口/调用/失败区间结构性审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0032/F-0039）,否（若后续升级则重排）,E-AU-008-011,是,作为生成物的注册、调用、发布、测试或数据边界消费者,上游运行/构建/测试入口；详见communications.csv,对应App、Commerce workload、npm检查或release阶段,仅记录本AU相关公开符号、注册或脚本输出,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,测试/mock或下游调用；本文件不直接建立线上连接,Event type/version/handler或runtime job链；见communications.csv,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,本文件自身为测试；用例见tests.csv,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[STRUCTURAL] 仅支撑本AU调用/发布边界，不冒充所属业务模块全面深审
